-14.01 -nan 0.127857
-14 -nan 0.138034
-13.99 -nan 0.148239
-13.98 -nan 0.158474
-13.97 -nan 0.168742
-13.96 -nan 0.179044
-13.95 -nan 0.189384
-13.94 -nan 0.199762
-13.93 -nan 0.210182
-13.92 -nan 0.220647
-13.91 -nan 0.231157
-13.9 -nan 0.241716
-13.89 -nan 0.252326
-13.88 -nan 0.26299
-13.87 -nan 0.27371
-13.86 -nan 0.284489
-13.85 -nan 0.29533
-13.84 -nan 0.306235
-13.83 -nan 0.317207
-13.82 -nan 0.328248
-13.81 -nan 0.339362
-13.8 -nan 0.350553
-13.79 -nan 0.361821
-13.78 -nan 0.373172
-13.77 -nan 0.384607
-13.76 -nan 0.396131
-13.75 -nan 0.407747
-13.74 -nan 0.419458
-13.73 -nan 0.431267
-13.72 -nan 0.443179
-13.71 -nan 0.455197
-13.7 -nan 0.467324
-13.69 -nan 0.479566
-13.68 -nan 0.491925
-13.67 -nan 0.504407
-13.66 -nan 0.517015
-13.65 -nan 0.529755
-13.64 -nan 0.54263
-13.63 -nan 0.555645
-13.62 -nan 0.568806
-13.61 -nan 0.582118
-13.6 -nan 0.595585
-13.59 -nan 0.609214
-13.58 -nan 0.62301
-13.57 -nan 0.636979
-13.56 -nan 0.651127
-13.55 -nan 0.66546
-13.54 -nan 0.679986
-13.53 -nan 0.69471
-13.52 -nan 0.709641
-13.51 -nan 0.724785
-13.5 -nan 0.74015
-13.49 -nan 0.755744
-13.48 -nan 0.771575
-13.47 -nan 0.787653
-13.46 -nan 0.803986
-13.45 -nan 0.820584
-13.44 -nan 0.837457
-13.43 -nan 0.854615
-13.42 -nan 0.872068
-13.41 -nan 0.889828
-13.4 -nan 0.907908
-13.39 -nan 0.926319
-13.38 -nan 0.945074
-13.37 -nan 0.964187
-13.36 -nan 0.983672
-13.35 -nan 1.00354
-13.34 -nan 1.02382
-13.33 -nan 1.04451
-13.32 -nan 1.06565
-13.31 -nan 1.08723
-13.3 -nan 1.10929
-13.29 -nan 1.13185
-13.28 -nan 1.15492
-13.27 -nan 1.17853
-13.26 -nan 1.20271
-13.25 -nan 1.22747
-13.24 -nan 1.25285
-13.23 -nan 1.27888
-13.22 -nan 1.30557
-13.21 -nan 1.33298
-13.2 -nan 1.36112
-13.19 -nan 1.39004
-13.18 -nan 1.41978
-13.17 -nan 1.45037
-13.16 -nan 1.48187
