0.87 -0.993147 -0.812139
0.88 -1.00023 -0.604459
0.89 -1.00523 -0.395521
0.9 -1.00814 -0.185758
0.91 -1.00895 0.0243912
0.92 -1.00765 0.23449
0.93 -1.00426 0.4441
0.94 -0.998772 0.652785
0.95 -0.991206 0.860111
0.96 -0.981576 1.06564
0.97 -0.969901 1.26896
0.98 -0.956206 1.46963
0.99 -0.940518 1.66724
1 -0.922872 1.86138
1.01 -0.903304 2.05164
1.02 -0.881854 2.23762
1.03 -0.858567 2.41895
1.04 -0.833492 2.59523
1.05 -0.80668 2.76612
1.06 -0.778189 2.93123
1.07 -0.748076 3.09025
1.08 -0.716405 3.24282
1.09 -0.683242 3.38865
1.1 -0.648656 3.52741
1.11 -0.612718 3.65883
1.12 -0.575505 3.78262
1.13 -0.537092 3.89854
1.14 -0.497561 4.00633
1.15 -0.456993 4.10578
1.16 -0.415474 4.19668
1.17 -0.373089 4.27884
1.18 -0.329927 4.35208
1.19 -0.286078 4.41626
1.2 -0.241632 4.47124
1.21 -0.196684 4.5169
1.22 -0.151326 4.55316
1.23 -0.105652 4.57993
1.24 -0.0597589 4.59717
1.25 -0.013741 4.60482
1.26 0.0323056 4.60289
1.27 0.0782848 4.59137
1.28 0.124101 4.57028
1.29 0.169659 4.53968
1.3 0.214863 4.49962
1.31 0.25962 4.45018
1.32 0.303836 4.39148
1.33 0.347419 4.32363
1.34 0.390278 4.24677
1.35 0.432325 4.16107
1.36 0.473471 4.0667
1.37 0.51363 3.96386
1.38 0.55272 3.85276
1.39 0.590659 3.73364
1.4 0.627367 3.60674
1.41 0.662769 3.47232
1.42 0.69679 3.33068
1.43 0.729359 3.1821
1.44 0.760409 3.02689
1.45 0.789876 2.86537
1.46 0.817697 2.69788
1.47 0.843815 2.52478
1.48 0.868175 2.34642
1.49 0.890727 2.16317
1.5 0.911423 1.97541
1.51 0.930221 1.78354
1.52 0.947082 1.58795
1.53 0.961969 1.38906
1.54 0.974853 1.18727
1.55 0.985706 0.98301
1.56 0.994507 0.776702
1.57 1.00124 0.568777
1.58 1.00588 0.359666
1.59 1.00843 0.149806
1.6 1.00887 -0.0603655
1.61 1.00722 -0.270412
1.62 1.00347 -0.479894
1.63 0.997624 -0.688378
1.64 0.989704 -0.895427
1.65 0.979722 -1.10061
1.66 0.967699 -1.3035
1.67 0.953661 -1.50368
1.68 0.937636 -1.70072
1.69 0.919658 -1.89423
1.7 0.899765 -2.08378
1.71 0.877997 -2.269
1.72 0.854401 -2.44949
1.73 0.829025 -2.62487
1.74 0.801922 -2.79479
1.75 0.773148 -2.95889
1.76 0.742764 -3.11683
1.77 0.710833 -3.26827
1.78 0.677422 -3.4129
1.79 0.642599 -3.55043
1.8 0.606438 -3.68056
1.81 0.569013 -3.80303
1.82 0.530403 -3.91757
1.83 0.490689 -4.02395
1.84 0.449952 -4.12195
1.85 0.408279 -4.21136
1.86 0.365754 -4.29201
1.87 0.322468 -4.36371
1.88 0.278511 -4.42632
1.89 0.233973 -4.47972
1.9 0.188947 -4.52378
1.91 0.143528 -4.55842
1.92 0.0978106 -4.58356
1.93 0.0518891 -4.59916
1.94 0.00585944 -4.60517
1.95 -0.0401824 -4.6016
1.96 -0.0861405 -4.58844
1.97 -0.131919 -4.56572
1.98 -0.177423 -4.53349
1.99 -0.222558 -4.49182
2 -0.267228 -4.44079
2.01 -0.311342 -4.38051
2.02 -0.354808 -4.31111
2.03 -0.397535 -4.23273
2.04 -0.439433 -4.14553
2.05 -0.480416 -4.04969
2.06 -0.520399 -3.94542
2.07 -0.559297 -3.83293
2.08 -0.597031 -3.71246
2.09 -0.633521 -3.58426
2.1 -0.668691 -3.44859
2.11 -0.702469 -3.30573
2.12 -0.734783 -3.15599
2.13 -0.765567 -2.99968
2.14 -0.794756 -2.83712
2.15 -0.822289 -2.66865
2.16 -0.84811 -2.49462
2.17 -0.872164 -2.31539
2.18 -0.894402 -2.13134
2.19 -0.914776 -1.94285
2.2 -0.933245 -1.75032
2.21 -0.94977 -1.55413
2.22 -0.964317 -1.35472
2.23 -0.976855 -1.15248
2.24 -0.987359 -0.947834
2.25 -0.995805 -0.741219
2.26 -1.00218 -0.533059
2.27 -1.00646 -0.323789
2.28 -1.00865 -0.113845
2.29 -1.00874 0.0963362
2.3 -1.00673 0.306317
2.31 -1.00261 0.515659
2.32 -0.996416 0.723928
2.33 -0.988141 0.930689
2.34 -0.977809 1.13551
2.35 -0.965439 1.33797
2.36 -0.951058 1.53764
2.37 -0.934697 1.7341
2.38 -0.916388 1.92696
2.39 -0.896171 2.1158
2.4 -0.874087 2.30023
2.41 -0.850182 2.47988
2.42 -0.824507 2.65435
2.43 -0.797114 2.8233
2.44 -0.76806 2.98637
2.45 -0.737407 3.14322
2.46 -0.705218 3.29352
2.47 -0.67156 3.43695
2.48 -0.636503 3.57323
2.49 -0.60012 3.70207
2.5 -0.562487 3.8232
2.51 -0.523682 3.93636
2.52 -0.483787 4.04132
2.53 -0.442884 4.13787
2.54 -0.401058 4.22579
2.55 -0.358397 4.30492
2.56 -0.31499 4.37507
2.57 -0.270926 4.43612
2.58 -0.226298 4.48792
2.59 -0.181199 4.53038
2.6 -0.135722 4.56339
2.61 -0.0899629 4.58691
2.62 -0.0440161 4.60087
2.63 0.00202245 4.60524
2.64 0.0480568 4.60002
2.65 0.093991 4.58522
2.66 0.139729 4.56087
2.67 0.185177 4.52702
2.68 0.230238 4.48374
2.69 0.274821 4.43112
2.7 0.31883 4.36928
2.71 0.362176 4.29833
2.72 0.404767 4.21842
2.73 0.446515 4.12973
2.74 0.487333 4.03244
2.75 0.527136 3.92675
2.76 0.56584 3.81287
2.77 0.603367 3.69106
2.78 0.639636 3.56156
2.79 0.674573 3.42464
2.8 0.708105 3.28058
2.81 0.740162 3.1297
2.82 0.770677 2.97229
2.83 0.799587 2.80869
2.84 0.826832 2.63925
2.85 0.852354 2.4643
2.86 0.8761 2.28422
2.87 0.898022 2.09938
2.88 0.918074 1.91018
2.89 0.936213 1.71699
2.9 0.952401 1.52022
2.91 0.966606 1.32029
2.92 0.978798 1.11761
2.93 0.988951 0.9126
2.94 0.997044 0.705689
2.95 1.00306 0.497309
2.96 1.00699 0.287893
2.97 1.00882 0.0778771
2.98 1.00854 -0.132301
2.99 1.00617 -0.342203
3 1.0017 -0.551393
3.01 0.995146 -0.759434
3.02 0.986518 -0.965893
3.03 0.975835 -1.17034
3.04 0.96312 -1.37235
3.05 0.948398 -1.5715
3.06 0.9317 -1.76738
3.07 0.913062 -1.95958
3.08 0.892523 -2.14769
3.09 0.870124 -2.33133
3.1 0.845912 -2.51012
3.11 0.819939 -2.68367
3.12 0.792257 -2.85164
3.13 0.762926 -3.01366
3.14 0.732005 -3.16941
3.15 0.69956 -3.31856
3.16 0.665657 -3.46079
3.17 0.630368 -3.59582
3.18 0.593765 -3.72336
3.19 0.555926 -3.84314
3.2 0.516929 -3.95491
3.21 0.476856 -4.05845
3.22 0.435789 -4.15353
3.23 0.393814 -4.23997
3.24 0.351019 -4.31757
3.25 0.307492 -4.38617
3.26 0.263326 -4.44564
3.27 0.21861 -4.49585
3.28 0.17344 -4.5367
3.29 0.127908 -4.56809
3.3 0.0821097 -4.58998
3.31 0.0361404 -4.6023
3.32 -0.00990423 -4.60503
3.33 -0.0559282 -4.59817
3.34 -0.101836 -4.58173
3.35 -0.147531 -4.55575
3.36 -0.192919 -4.52028
3.37 -0.237905 -4.4754
3.38 -0.282396 -4.42119
3.39 -0.326298 -4.35777
3.4 -0.369521 -4.28528
3.41 -0.411974 -4.20386
3.42 -0.453569 -4.11368
3.43 -0.494219 -4.01494
3.44 -0.53384 -3.90783
3.45 -0.572349 -3.79258
3.46 -0.609665 -3.66943
3.47 -0.645712 -3.53864
3.48 -0.680414 -3.40048
3.49 -0.713698 -3.25524
3.5 -0.745496 -3.10321
3.51 -0.775741 -2.94472
3.52 -0.80437 -2.7801
3.53 -0.831323 -2.60968
3.54 -0.856545 -2.43383
3.55 -0.879983 -2.25291
3.56 -0.901588 -2.0673
3.57 -0.921315 -1.87738
3.58 -0.939123 -1.68355
3.59 -0.954974 -1.48622
3.6 -0.968837 -1.28578
3.61 -0.980681 -1.08267
3.62 -0.990483 -0.87731
3.63 -0.998221 -0.670117
3.64 -1.00388 -0.461529
3.65 -1.00745 -0.251979
3.66 -1.00892 -0.0419043
3.67 -1.00829 0.168258
3.68 -1.00555 0.378069
3.69 -1.00073 0.587093
3.7 -0.993816 0.794894
3.71 -0.984835 1.00104
3.72 -0.973802 1.2051
3.73 -0.960741 1.40665
3.74 -0.945679 1.60527
3.75 -0.928647 1.80055
3.76 -0.909681 1.99207
3.77 -0.88882 2.17945
3.78 -0.866107 2.36228
3.79 -0.84159 2.5402
3.8 -0.815321 2.71283
3.81 -0.787353 2.8798
3.82 -0.757745 3.04077
3.83 -0.726558 3.19542
3.84 -0.693859 3.3434
3.85 -0.659713 3.48442
3.86 -0.624194 3.61819
3.87 -0.587375 3.74441
3.88 -0.549332 3.86284
3.89 -0.510145 3.97322
3.9 -0.469895 4.07533
3.91 -0.428667 4.16895
3.92 -0.386545 4.25388
3.93 -0.343619 4.32995
3.94 -0.299976 4.397
3.95 -0.255709 4.4549
3.96 -0.210909 4.50351
3.97 -0.16567 4.54274
3.98 -0.120086 4.57252
3.99 -0.0742515 4.59276
4 -0.0282625 4.60344
4.01 0.0177854 4.60453
4.02 0.0637962 4.59604
4.03 0.109674 4.57796
4.04 0.155324 4.55035
4.05 0.20065 4.51327
4.06 0.245558 4.46678
4.07 0.289954 4.41099
4.08 0.333747 4.34601
4.09 0.376844 4.27197
4.1 0.419157 4.18904
4.11 0.460596 4.09739
4.12 0.501076 3.99719
4.13 0.540512 3.88868
4.14 0.578822 3.77206
4.15 0.615927 3.64758
4.16 0.651749 3.51551
4.17 0.686213 3.37612
4.18 0.719248 3.22969
4.19 0.750784 3.07653
4.2 0.780757 2.91697
4.21 0.809103 2.75133
4.22 0.835764 2.57996
4.23 0.860685 2.40322
4.24 0.883812 2.22147
4.25 0.905099 2.03509
4.26 0.9245 1.84447
4.27 0.941975 1.65002
4.28 0.957489 1.45212
4.29 0.971008 1.2512
4.3 0.982504 1.04767
4.31 0.991954 0.841966
4.32 0.999337 0.634504
4.33 1.00464 0.42572
4.34 1.00785 0.21605
4.35 1.00896 0.00592895
4.36 1.00797 -0.204204
4.37 1.00488 -0.413912
4.38 0.999692 -0.622757
4.39 0.992426 -0.830305
4.4 0.983092 -1.03612
4.41 0.97171 -1.23978
4.42 0.958305 -1.44086
4.43 0.942903 -1.63894
4.44 0.925537 -1.8336
4.45 0.906244 -2.02445
4.46 0.885062 -2.21107
4.47 0.862038 -2.39309
4.48 0.837217 -2.57013
4.49 0.810653 -2.74181
4.5 0.7824 -2.90779
4.51 0.752517 -3.0677
4.52 0.721067 -3.22123
4.53 0.688115 -3.36804
4.54 0.65373 -3.50784
4.55 0.617983 -3.64033
4.56 0.580948 -3.76524
4.57 0.542704 -3.88231
4.58 0.503329 -3.99129
4.59 0.462906 -4.09196
4.6 0.421518 -4.1841
4.61 0.379253 -4.26753
4.62 0.336197 -4.34207
4.63 0.292442 -4.40756
4.64 0.248077 -4.46388
4.65 0.203195 -4.51089
4.66 0.15789 -4.54851
4.67 0.112256 -4.57666
4.68 0.0663888 -4.59527
4.69 0.0203829 -4.60431
4.7 -0.0256655 -4.60376
4.71 -0.0716604 -4.59362
4.72 -0.117506 -4.57391
4.73 -0.163107 -4.54468
4.74 -0.208368 -4.50597
4.75 -0.253195 -4.45789
4.76 -0.297495 -4.40051
4.77 -0.341175 -4.33397
4.78 -0.384144 -4.25841
4.79 -0.426313 -4.17397
4.8 -0.467595 -4.08084
4.81 -0.507902 -3.97921
4.82 -0.547151 -3.86929
4.83 -0.585261 -3.75131
4.84 -0.622151 -3.62551
4.85 -0.657746 -3.49217
4.86 -0.69197 -3.35155
4.87 -0.724753 -3.20394
4.88 -0.756027 -3.04967
4.89 -0.785725 -2.88904
4.9 -0.813788 -2.7224
4.91 -0.840155 -2.55008
4.92 -0.864772 -2.37246
4.93 -0.887587 -2.18989
4.94 -0.908554 -2.00276
4.95 -0.927628 -1.81145
4.96 -0.944771 -1.61638
4.97 -0.959945 -1.41794
4.98 -0.973119 -1.21654
4.99 -0.984267 -1.01261
5 -0.993365 -0.806571
